,index,Date,Open,High,Low,Close,Volume,Momentum1D,RSI14D,MiddleBB,UpperBB,LowerBB,PVT,PROC,MoneyFlowIndex,NextHigh
37,56,2005-05-17,44.975,45.278,44.92,45.25,12360,0.1670000000000016,53.193358517087034,44.477000000000004,44.96223895361489,43.991761046385115,-773.5383899168409,1.291607906341634,64.42506617785921,45.935
38,57,2005-05-18,45.59,45.935,45.543,45.844,23736,0.5940000000000012,60.17858033621002,44.5913,45.11628211498358,44.06631788501641,265.7992911402335,1.9911455204787718,71.53397178352263,46.061
39,58,2005-05-19,45.945,46.061,45.898,46.061,13451,0.21699999999999875,58.98371268560869,44.67985,45.29325003904038,44.06644996095962,-247.91462352797794,3.2549485529825777,71.63010343224586,46.061
40,59,2005-05-20,45.991,46.061,45.815,46.052,27343,-0.009000000000000341,64.48496259228075,44.78855,45.44358920935275,44.13351079064725,-69.01218586350844,3.234773252034338,64.41304844317,46.338
41,60,2005-05-23,46.079,46.338,46.079,46.329,10938,0.277000000000001,61.65703275529884,44.88775,45.61799465078492,44.15750534921507,71.13404230666762,2.7637912295100198,71.52659303940402,46.319
42,61,2005-05-24,46.31,46.319,46.144,46.282,13889,-0.04700000000000415,62.41640659830588,45.0001,45.764305393994654,44.23589460600535,-79.88156922208444,2.2806629834254064,64.29963994582363,46.154
43,62,2005-05-25,46.044,46.154,45.945,46.127,7873,-0.15499999999999403,59.52380952380969,45.09845,45.87531512241254,44.32158487758746,-12.276786601636221,0.6173108803769332,57.11566727730792,46.456
44,63,2005-05-26,46.282,46.456,46.273,46.456,284478,0.3290000000000006,62.02632628639823,45.2355,45.997085016161755,44.47391498383825,2055.401177690997,0.8575584550921672,57.214455979355485,46.528
45,64,2005-05-27,46.482,46.528,46.355,46.446,90124,-0.010000000000005116,67.52820908477197,45.353899999999996,46.11011480518364,44.59768519481635,-2048.4340938132814,0.8555545904629513,57.312143951843325,46.538
46,65,2005-05-31,46.492,46.538,46.329,46.456,50204,0.010000000000005116,72.30997038499508,45.459450000000004,46.21475701147212,44.704142988527884,30.208973891796184,0.27412635714132066,57.15873879167891,46.812
47,66,2005-06-01,46.329,46.812,46.329,46.64,18374,0.1839999999999975,71.50114300228603,45.5792,46.32157503644508,44.83682496355492,61.96547074399714,0.7735188626247874,57.28082815855447,46.849
48,67,2005-06-02,46.585,46.849,46.566,46.849,13015,0.20899999999999608,83.19107580495202,45.6774,46.45229920566959,44.90250079433041,-14.452648438287007,1.565243783467371,64.36719227807467,46.931
49,68,2005-06-03,46.931,46.931,46.419,46.502,6999,-0.3469999999999942,70.64936556238165,45.76055,46.52995438173406,44.991145618265946,-110.16195189220733,0.09901842603753955,64.16791170758353,46.575
50,69,2005-06-06,46.482,46.575,46.329,46.575,12250,0.0730000000000004,66.83104074746961,45.8433,46.60651798638189,45.08008201361811,71.0703736135709,0.2777418938121795,57.06981904032039,46.977
51,70,2005-06-07,46.713,46.977,46.547,46.547,8202,-0.028000000000005798,70.43284137417822,45.91695,46.67306252817497,45.16083747182503,-24.16124135190461,0.19588427759599183,57.171791595312264,46.722
52,71,2005-06-08,46.722,46.722,46.301,46.375,15313,-0.17199999999999704,62.84470246734394,46.00205,46.70467571267016,45.299424287329835,-51.653555863935786,-0.5681818181818193,50.06274549656709,46.722
53,72,2005-06-09,46.585,46.722,46.273,46.674,13780,0.2989999999999995,64.26244765006979,46.0883,46.76005325200473,45.41654674799526,145.43015581792793,-0.3735405238105342,50.10497457430683,46.713
54,73,2005-06-10,46.713,46.713,46.282,46.437,15419,-0.23700000000000188,58.09844341607063,46.1797,46.75735315581327,45.602046844186724,-167.13990377022435,-0.13977893423939794,50.066359210863446,46.751
55,74,2005-06-13,46.521,46.751,46.329,46.575,3394,0.13800000000000523,55.49597855227886,46.278000000000006,46.72732030539704,45.82867969460297,88.3803707623709,0.0,50.089607249300734,46.783
56,75,2005-06-14,46.557,46.783,46.557,46.656,8420,0.08099999999999596,51.11397295556992,46.356649999999995,46.71405501498555,45.99924498501444,4.557296983008127,0.23417191226072953,57.22336537575627,46.904
57,76,2005-06-15,46.904,46.904,46.482,46.751,8968,0.09499999999999886,49.803315538072354,46.4317,46.68770331001146,46.17569668998854,3.6169812727386272,0.8107816711590247,64.33348622985307,46.922
58,77,2005-06-16,46.64,46.922,46.64,46.885,8748,0.13400000000000034,46.112661186939,46.48375,46.718956711996924,46.24854328800308,6.813485408746775,0.45207181728585194,64.35648826445589,47.205
59,78,2005-06-17,47.205,47.205,46.94,47.005,11156,0.12000000000000455,40.660006055101526,46.530950000000004,46.77151391534976,46.29038608465025,3.4793236936711587,1.2231625643344854,64.38962675388302,47.133
60,79,2005-06-20,46.849,47.133,46.776,47.07,31061,0.06499999999999773,41.63192376414529,46.581849999999996,46.82343626551232,46.34026373448767,14.398864115808014,1.0628019323671443,64.3352326927884,47.105
61,80,2005-06-21,47.088,47.105,46.859,46.977,14872,-0.09300000000000352,43.472033230680985,46.61425,46.86347297668001,46.36502702331999,-72.33594409664013,0.6880144032921767,57.170846355029646,47.215
62,81,2005-06-22,47.215,47.215,46.812,46.912,560972,-0.06499999999999773,44.44935869084482,46.64575,46.8905431188833,46.4009568811167,-746.8083678066658,0.3443776603709041,50.00267564323738,47.098
63,82,2005-06-23,46.977,47.098,46.401,46.502,11483,-0.4099999999999966,42.857142857142854,46.664500000000004,46.88008744714942,46.44891255285059,675.8334223301911,-0.8168923962887823,49.998878863208056,46.456
64,83,2005-06-24,46.456,46.456,46.108,46.108,9406,-0.39400000000000546,39.9828399828399,46.6471,46.89239743492122,46.40180256507878,20.66403401365929,-1.9083076268482193,50.019449529871984,46.089
65,84,2005-06-27,46.061,46.089,45.863,45.982,21546,-0.12599999999999767,38.369699464800384,46.6239,46.90807913179428,46.33972086820572,20.815656268194203,-2.3114510303802867,42.925153749968096,46.502
66,85,2005-06-28,46.282,46.502,46.265,46.502,7108,0.5200000000000031,45.111847555923816,46.6262,46.90913212874056,46.343267871259435,139.2618250101345,-1.0111331076909857,50.03636649464251,46.649
67,86,2005-06-29,46.575,46.649,46.365,46.41,118775,-0.09200000000000585,44.86381322957195,46.6147,46.90168690599139,46.32771309400861,-315.368350488269,-1.0700886766712194,50.030117775817565,46.528
68,87,2005-06-30,46.511,46.528,46.079,46.237,40139,-0.1729999999999947,46.0095770151637,46.5841,46.87734875375512,46.29085124624488,85.36165321127541,-0.5698679626682736,50.04513916547692,46.282
69,88,2005-07-01,46.282,46.282,46.099,46.182,8640,-0.054999999999999716,49.010140028971506,46.5681,46.874498931563316,46.261701068436686,139.34645540554757,0.16049275613777475,42.93796135076146,46.612
70,89,2005-07-05,46.089,46.612,46.079,46.612,8640,0.4299999999999997,56.36363636363642,46.56995,46.87650444695413,46.26339555304587,90.72441077504124,1.3701013440041812,42.91775081608277,46.566
71,90,2005-07-06,46.566,46.566,46.273,46.292,12470,-0.3200000000000003,56.93135935397048,46.5572,46.86999850585184,46.244401494148164,-166.05578346286256,-0.4515934798503308,35.77388388302907,46.394
72,91,2005-07-07,45.908,46.394,45.863,46.338,10717,0.045999999999999375,55.16113965436719,46.55535,46.86938976868507,46.24131023131493,96.25825555283109,-0.155138978668381,28.61919032422348,47.024
73,92,2005-07-08,46.347,47.024,46.347,46.995,31823,0.6569999999999965,64.152352501867,46.5714,46.899701914963046,46.24309808503695,440.5507170707527,1.6393797175422185,28.59053509005045,47.333
74,93,2005-07-11,47.088,47.333,47.088,47.287,53262,0.2920000000000016,66.95352839931152,46.6139,46.97705545460658,46.250744545393424,-120.26056977472734,2.392707115326311,35.83321816664876,47.607
75,94,2005-07-12,47.343,47.607,47.287,47.579,15969,0.2920000000000016,64.59250703818672,46.664100000000005,47.08620374130187,46.24199625869814,-232.33003463222587,2.0745730713121056,43.09193534033475,47.579
76,95,2005-07-13,47.579,47.579,47.39,47.454,24171,-0.125,63.76398489275281,46.704,47.16152745100271,46.24647254899729,-162.11179254590098,2.5101529421930335,43.059253664066034,47.901
77,96,2005-07-14,47.746,47.901,47.579,47.663,14544,0.20899999999999608,65.55883141248987,46.7496,47.25500139337069,46.24419860662931,127.55791324119598,2.8594242306530187,50.294002392022236,47.765
78,97,2005-07-15,47.663,47.765,47.508,47.691,10606,0.028000000000005798,67.55871108683786,46.7899,47.337074551193375,46.24272544880663,-57.8250556460979,1.4810086179380895,50.18410092966897,47.663
79,98,2005-07-18,47.617,47.663,47.491,47.551,12250,-0.14000000000000057,67.21608404274589,46.8172,47.388749104581,46.245650895419,-42.191240614812685,0.558292976928126,50.06249647647863,47.992
80,99,2005-07-19,47.801,47.992,47.691,47.954,24828,0.4029999999999987,66.1397437096623,46.8614,47.4853109585594,46.237489041440604,246.3807176950793,0.7881628449526051,50.17303685895406,48.202
81,100,2005-07-20,47.828,48.202,47.709,48.202,19356,0.24799999999999756,64.03008553731208,46.922650000000004,47.61489450160329,46.23040549839672,-110.31812324030946,1.5762633286972596,50.2911573898061,48.202
82,101,2005-07-21,48.202,48.202,47.845,47.935,71746,-0.2669999999999959,61.473475552199424,46.9738,47.702073343709536,46.24552665629046,-497.5166026076082,0.5706732685731187,50.16085877406453,48.103
83,102,2005-07-22,48.029,48.103,47.863,48.103,21326,0.16799999999999926,56.557209871507304,47.05385,47.81479112608558,46.29290887391441,472.15688500438216,0.8638946551760269,57.26667645573899,48.183
84,103,2005-07-25,48.113,48.183,47.81,47.837,22313,-0.26599999999999824,53.795288607246256,47.1403,47.88619459534736,46.394405404652645,-198.12865500807635,0.6014594856049323,50.14748093334183,48.085
85,104,2005-07-26,47.873,48.085,47.873,47.972,16297,0.134999999999998,55.399061032863955,47.2398,47.95515332455182,46.52444667544818,169.37793353546215,0.037535971973142346,57.23095511472328,48.275
86,105,2005-07-27,48.029,48.275,47.972,48.267,14109,0.2950000000000017,57.75095298602301,47.32805,48.05634674945254,46.59975325054746,40.77068182664826,0.13484917638273275,64.27369817307323,48.585
87,106,2005-07-28,48.368,48.585,48.267,48.576,19142,0.3089999999999975,54.38957475994527,47.43635,48.18178849864568,46.690911501354314,35.782794844062366,1.33722749556691,64.36371999070147,48.566
88,107,2005-07-29,48.566,48.566,48.257,48.257,10502,-0.3190000000000026,50.93225302616167,47.53735,48.24775753870762,46.82694246129239,-191.51190701789187,0.32014635261833224,57.21374294274536,48.433
89,108,2005-08-01,48.433,48.433,48.247,48.368,13232,0.1110000000000042,48.66465812184042,47.64665,48.303715828233024,46.98958417176698,99.40297877299943,1.1100194410184558,50.069533160021564,48.576
90,109,2005-08-02,48.504,48.576,48.423,48.566,8748,0.1980000000000004,45.898778359511404,47.744350000000004,48.384529767104915,47.10417023289509,5.374909020823441,1.238222296339534,57.20487728492652,48.678
91,110,2005-08-03,48.549,48.678,48.495,48.614,12138,0.047999999999994714,43.929459642776436,47.86045,48.43003705956247,47.29086294043753,-23.814408598173546,0.7189176870325361,57.26087421287783,48.566
92,111,2005-08-04,48.566,48.566,48.211,48.247,16078,-0.36699999999999733,43.90993304595065,47.9559,48.40390797690264,47.50789202309736,-133.37363380832284,-0.6772891963109368,57.20255775414394,48.247
93,112,2005-08-05,48.228,48.247,47.918,47.954,13345,-0.29299999999999926,41.30181598585171,48.00385000000001,48.39075421431229,47.616945785687726,40.33402298302876,-0.6278881820254,57.162597585328186,48.183
94,113,2005-08-08,48.183,48.183,47.7,47.709,12905,-0.24499999999999744,39.225181598062974,48.024950000000004,48.38097786333889,47.668922136661116,15.110613931676994,-1.3624710552431336,50.067462715177896,48.066
95,114,2005-08-09,47.909,48.066,47.783,47.954,33688,0.24499999999999744,39.177845088706206,48.0437,48.38455744820961,47.70284255179039,238.9304229444016,-1.260140839270275,50.05981407975507,48.459
96,115,2005-08-10,48.183,48.459,47.854,47.854,33252,-0.10000000000000142,41.5817029484706,48.0637,48.37890521302123,47.74849478697877,-242.33941906568617,-1.5633356646233556,57.178268697540844,48.238
97,116,2005-08-11,48.038,48.238,47.909,48.202,17718,0.347999999999999,44.342347072722454,48.09065,48.39255383184746,47.788746168152535,198.18886309979365,-0.09327004787862811,57.184191961806825,48.131
98,117,2005-08-12,48.131,48.131,47.746,47.944,12033,-0.25799999999999557,44.46687143483984,48.103300000000004,48.392614816692586,47.81398518330742,-193.25374256222437,-0.02085331776285192,57.184446210825165,48.183
99,118,2005-08-15,48.095,48.183,47.765,48.095,20997,0.15099999999999625,44.69981648169183,48.1305,48.389098957949564,47.87190104205043,130.53654610429874,0.8090716636273987,57.18683620340457,48.138
100,119,2005-08-16,48.138,48.138,47.454,47.532,14217,-0.5630000000000024,39.66244725738383,48.1094,48.39856766216518,47.820232337834824,-232.55439572464695,-0.8800100095925348,50.08240440940211,47.801
101,120,2005-08-17,47.426,47.801,47.426,47.691,11592,0.15900000000000603,37.00440528634362,48.08385,48.386658655059456,47.78104134494054,205.2007528806656,-0.3406193839595367,42.946783868860244,47.663
102,121,2005-08-18,47.542,47.663,47.445,47.551,20124,-0.14000000000000057,39.0576565406076,48.06465,48.388814395427886,47.740485604572115,-97.85186879872853,-1.3505663665407996,42.998306755288226,47.746
103,122,2005-08-19,47.728,47.746,47.542,47.617,17607,0.0659999999999954,38.19553599497,48.040350000000004,48.379363937766534,47.70133606223347,83.51352144830403,-0.6820457200066854,50.132994291315526,47.854
104,123,2005-08-22,47.718,47.854,47.436,47.516,37513,-0.10099999999999909,39.61437335670446,48.0243,48.380605472135436,47.66799452786456,-104.00671866767256,-1.2038673458779512,42.970875512948325,47.728
105,124,2005-08-23,47.728,47.728,47.333,47.491,12578,-0.02499999999999858,45.466868255044005,48.00025,48.37597552621908,47.62452447378092,72.95072358912815,-0.08625767903727345,35.786528761389974,47.775
106,125,2005-08-24,47.361,47.775,47.151,47.151,23295,-0.3399999999999963,45.78914207707651,47.94445,48.35930704259353,47.52959295740648,-160.15698646630594,-1.132289111153046,35.83907799704524,47.333
107,126,2005-08-25,47.314,47.333,47.215,47.287,230338,0.13599999999999568,45.398520953163406,47.88,48.29169291059181,47.46830708940819,831.1502318616633,-0.5551933713276332,35.879911266350106,47.296
108,127,2005-08-26,47.278,47.296,46.931,46.995,164386,-0.2920000000000016,44.7504302925988,47.8169,48.26304098550497,47.37075901449502,-1679.4686714009476,-1.3062561690152674,35.92238052501122,47.445
109,128,2005-08-29,46.987,47.445,46.912,47.324,38718,0.3290000000000006,46.56809948105347,47.7647,48.20398986953225,47.325410130467745,1286.1480324825336,-0.40407441703847163,35.85439957523377,47.169
110,129,2005-08-30,47.115,47.169,46.931,46.949,23407,-0.375,43.08751585432136,47.68385,48.116655204147115,47.251044795852884,-456.5341907049123,-1.1412688719968027,28.691348850624507,47.579
111,130,2005-08-31,47.178,47.579,47.005,47.579,7327,0.6300000000000026,48.3642939339142,47.632099999999994,48.00565615374396,47.258543846256025,283.799021104677,0.907721999533408,28.613207476232603,47.728
112,131,2005-09-01,47.542,47.728,47.39,47.525,24171,-0.054000000000002046,50.926086203912,47.596,47.94078399034756,47.25121600965243,-125.75265116108012,0.5033095776851979,35.78488391048299,47.672
113,132,2005-09-02,47.672,47.672,47.399,47.445,12033,-0.0799999999999983,54.67096180395768,47.57055,47.90618192166731,47.23491807833268,7.177540637611422,0.9575486753910052,28.581783500238444,48.02
114,133,2005-09-06,47.691,48.02,47.617,47.982,18484,0.536999999999999,63.76513005408194,47.584199999999996,47.931120527832476,47.237279472167515,229.46417039603182,1.3904150114107034,35.78213881549398,48.138
115,134,2005-09-07,47.982,48.138,47.873,48.066,17937,0.08400000000000318,62.80729579698653,47.589800000000004,47.94383502651573,47.23576497348428,-177.80720032104833,2.3791774052695573,42.98757550892665,48.202
116,135,2005-09-08,48.122,48.202,47.909,47.972,13675,-0.0940000000000012,63.58041209526358,47.5957,47.95530901282539,47.23609098717461,-58.144961680774955,0.8259946615103316,50.17827536502093,48.349
117,136,2005-09-09,48.058,48.349,48.001,48.349,16078,0.37699999999999534,67.2179847450823,47.60305,47.97692268801304,47.229177311986966,153.09643369060544,1.733824302998418,50.22303209478914,48.441
118,137,2005-09-12,48.441,48.441,48.228,48.349,29858,0.0,65.96281121966592,47.62329999999999,48.02643431221392,47.220165687786064,-126.35299758192122,1.905364105806716,57.42114229749994,48.275
119,138,2005-09-13,48.275,48.275,47.954,47.972,23736,-0.37699999999999534,60.23516835916626,47.61715,48.01359224043357,47.22070775956644,-185.0808082897245,-0.020841148764115733,57.37381945870898,47.982
120,139,2005-09-14,47.935,47.982,47.644,47.691,18484,-0.2809999999999988,61.124786182151944,47.625099999999996,48.02133901611871,47.22886098388128,76.80923320425845,-0.7801772562726251,57.33828541003724,47.737
121,140,2005-09-15,47.737,47.737,47.598,47.653,15093,-0.03800000000000381,66.30807674389055,47.6232,48.01919742157585,47.22720257842414,96.24553243590833,-0.6649712332193835,57.305283944898264,47.918
122,141,2005-09-16,47.918,47.918,47.663,47.909,11592,0.2560000000000002,66.52780760146018,47.6411,48.04172620719908,47.24047379280092,74.30023315172973,-0.9100498459120101,64.39514665347656,47.828
123,142,2005-09-19,47.828,47.828,47.516,47.598,10717,-0.31099999999999994,65.18467260617595,47.64014999999999,48.04085888172677,47.23944111827321,-131.84331112668931,-1.5532896233634568,57.29465493657829,47.828
124,143,2005-09-20,47.828,47.828,47.242,47.314,522798,-0.2839999999999989,66.49313980676759,47.63005,48.036556616117565,47.22354338388243,-3049.7769023176115,-1.371633452847497,57.25656577728644,47.088
125,144,2005-09-21,47.088,47.088,46.793,46.793,19686,-0.5210000000000008,58.037642702869455,47.595150000000004,48.04216716380564,47.14813283619437,2902.5728479833424,-1.8829548552137787,50.21446180725996,47.143
126,145,2005-09-22,46.922,47.143,46.649,47.105,19356,0.3119999999999976,55.784130376703146,47.592850000000006,48.042383942866905,47.143316057133106,345.832478700798,-1.149980064214219,50.17110536409455,47.197
127,146,2005-09-23,47.005,47.197,46.822,47.079,12578,-0.02599999999999625,56.46295294753921,47.58245,48.04173256123287,47.12316743876713,-136.00183638185786,-1.73245110522031,57.24923595710878,47.542
128,147,2005-09-26,47.542,47.542,46.841,46.987,25372,-0.09199999999999875,53.355994699544844,47.582049999999995,48.04187427707708,47.12222572292291,-42.638469505483364,-1.2836673809823882,57.20119246186609,47.123
129,148,2005-09-27,46.904,47.123,46.831,47.015,42434,0.027999999999998693,51.961075179493136,47.5666,48.04052597689822,47.09267402310178,74.86782616048146,-0.6319482605571279,50.07957440206592,47.178
130,149,2005-09-28,47.178,47.178,46.849,46.967,9845,-0.04800000000000182,52.5346451496789,47.5675,48.04020693046036,47.09479306953965,-35.33808425124719,0.3718504904579734,50.00228065488378,47.399
131,150,2005-09-29,47.042,47.399,46.841,47.296,31390,0.3290000000000006,51.2717866600973,47.55335,48.02991449003035,47.07678550996965,229.93564714605373,0.4054771255705393,49.92288684347134,47.718
132,151,2005-09-30,47.473,47.718,47.352,47.718,20997,0.42200000000000415,55.07200290737301,47.563,48.040912346070186,47.08508765392982,-32.53801512375907,1.3572930606002738,49.86676035157978,47.792
133,152,2005-10-03,47.792,47.792,47.525,47.627,75250,-0.09100000000000108,58.898119807608246,47.5721,48.049379560579915,47.09482043942008,-330.8509193363918,1.362078872879734,57.08721272626964,47.783
134,153,2005-10-04,47.728,47.783,47.251,47.251,146451,-0.3760000000000048,57.56956975971122,47.53555,48.00775027809349,47.06334972190651,-1012.679465719606,0.5019674571945062,57.11685709527065,47.409
135,154,2005-10-05,47.409,47.409,46.585,46.593,22531,-0.6579999999999941,50.18213428263936,47.4619,47.96111126210305,46.96268873789695,842.4256166221112,-0.7963037877658681,57.18594549607599,46.812
136,155,2005-10-06,46.812,46.812,46.052,46.329,66279,-0.2640000000000029,50.52329350745581,47.37975,47.92377562584767,46.835724374152335,-61.784195587201964,-2.0445703653585903,50.065457945605026,46.64
137,156,2005-10-07,46.64,46.64,46.338,46.511,18157,0.18200000000000216,49.262587608032064,47.28785,47.81449192119304,46.76120807880696,446.8710042446463,-2.529443815750871,57.20773939818168,46.566
138,157,2005-10-10,46.566,46.566,46.282,46.282,19686,-0.2290000000000063,49.85205813245148,47.1845,47.69449241480428,46.67450758519572,-168.25374150170796,-2.82402838725934,57.30204452586028,46.482
139,158,2005-10-11,46.464,46.482,46.044,46.127,13015,-0.15499999999999403,54.165090771558305,47.09225,47.61889288059768,46.56560711940232,53.337649616406914,-2.3787856341664626,57.36077239946793,46.219
